Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2024-10-17 14:55:15;1729166115.510823;faceUp;0.067047119140625;-0.297821044921875;-0.9758758544921875;
2024-10-17 14:55:15;1729166115.515039;faceUp;0.029388427734375;-0.2835235595703125;-0.927764892578125;
2024-10-17 14:55:15;1729166115.515462;faceUp;0.0327911376953125;-0.30645751953125;-0.917694091796875;
2024-10-17 14:55:15;1729166115.5353432;faceUp;0.0334930419921875;-0.3049163818359375;-0.9695281982421875;
2024-10-17 14:55:15;1729166115.585587;faceUp;-0.013946533203125;-0.228790283203125;-0.975250244140625;
2024-10-17 14:55:15;1729166115.635859;faceUp;0.010894775390625;-0.2809600830078125;-0.9308319091796875;
2024-10-17 14:55:15;1729166115.686173;faceUp;0.0128326416015625;-0.2809600830078125;-0.962738037109375;
2024-10-17 14:55:15;1729166115.736374;faceUp;0.015289306640625;-0.2714691162109375;-0.95538330078125;
2024-10-17 14:55:15;1729166115.786607;faceUp;0.016754150390625;-0.2729034423828125;-0.9501953125;
2024-10-17 14:55:15;1729166115.836845;faceUp;0.0150146484375;-0.264129638671875;-0.9915771484375;
2024-10-17 14:55:15;1729166115.8870668;faceUp;0.0019683837890625;-0.254486083984375;-0.9812774658203125;
2024-10-17 14:55:15;1729166115.937293;faceUp;0.02642822265625;-0.25726318359375;-0.9494476318359375;
2024-10-17 14:55:15;1729166115.987612;faceUp;-0.0020904541015625;-0.2736358642578125;-0.962646484375;
2024-10-17 14:55:15;1729166116.037852;faceUp;-0.000732421875;-0.2784881591796875;-0.9655609130859375;
2024-10-17 14:55:15;1729166116.088107;faceUp;-0.0206298828125;-0.2788543701171875;-0.98065185546875;
2024-10-17 14:55:15;1729166116.1382542;faceUp;0.015380859375;-0.2726287841796875;-0.971893310546875;
2024-10-17 14:55:15;1729166116.188622;faceUp;0.03460693359375;-0.244659423828125;-0.9515533447265625;
2024-10-17 14:55:15;1729166116.238744;faceUp;0.06005859375;-0.222076416015625;-0.961517333984375;
2024-10-17 14:55:15;1729166116.2890248;faceUp;0.0460052490234375;-0.2391204833984375;-0.9534759521484375;
2024-10-17 14:55:15;1729166116.339325;faceUp;0.0415496826171875;-0.246856689453125;-0.9489593505859375;
2024-10-17 14:55:15;1729166116.3895512;faceUp;-0.015716552734375;-0.278045654296875;-0.9719085693359375;
2024-10-17 14:55:15;1729166116.439826;faceUp;-0.018096923828125;-0.279693603515625;-0.980255126953125;
2024-10-17 14:55:15;1729166116.490003;faceUp;0.0010223388671875;-0.258209228515625;-0.9722900390625;
2024-10-17 14:55:15;1729166116.540298;faceUp;0.027099609375;-0.25067138671875;-0.972503662109375;
2024-10-17 14:55:15;1729166116.59058;faceUp;-0.0123291015625;-0.2582550048828125;-0.943267822265625;
2024-10-17 14:55:15;1729166116.6406898;faceUp;0.017669677734375;-0.2562408447265625;-0.9736480712890625;
2024-10-17 14:55:15;1729166116.690922;faceUp;0.0030670166015625;-0.253021240234375;-0.97039794921875;
2024-10-17 14:55:15;1729166116.741242;faceUp;0.0250396728515625;-0.2437896728515625;-0.9719085693359375;
2024-10-17 14:55:15;1729166116.791415;faceUp;-0.003143310546875;-0.2667388916015625;-0.963104248046875;
2024-10-17 14:55:15;1729166116.841679;faceUp;0.0076904296875;-0.263397216796875;-0.9718780517578125;
2024-10-17 14:55:15;1729166116.891996;faceUp;0.003662109375;-0.25299072265625;-0.95623779296875;
2024-10-17 14:55:15;1729166116.942152;faceUp;0.0081329345703125;-0.2535247802734375;-0.9762725830078125;
2024-10-17 14:55:15;1729166116.992425;faceUp;-7.62939453125e-05;-0.265045166015625;-0.9654693603515625;
2024-10-17 14:55:15;1729166117.042664;faceUp;-0.028228759765625;-0.2850494384765625;-0.9700164794921875;
2024-10-17 14:55:15;1729166117.092908;faceUp;0.0238494873046875;-0.254425048828125;-0.94720458984375;
2024-10-17 14:55:15;1729166117.143197;faceUp;0.03704833984375;-0.22314453125;-0.96624755859375;
2024-10-17 14:55:15;1729166117.1934252;faceUp;0.0349578857421875;-0.22955322265625;-0.9745330810546875;
2024-10-17 14:55:15;1729166117.244271;faceUp;-0.0080718994140625;-0.26519775390625;-0.9583892822265625;
2024-10-17 14:55:15;1729166117.294555;faceUp;-0.00115966796875;-0.2579803466796875;-0.9799346923828125;
2024-10-17 14:55:15;1729166117.344606;faceUp;0.0146636962890625;-0.243804931640625;-0.961212158203125;
2024-10-17 14:55:15;1729166117.39446;faceUp;0.00616455078125;-0.259002685546875;-0.974517822265625;
2024-10-17 14:55:15;1729166117.444632;faceUp;-0.014068603515625;-0.2616424560546875;-0.946563720703125;
2024-10-17 14:55:15;1729166117.4948568;faceUp;0.0034942626953125;-0.25811767578125;-0.9867095947265625;
2024-10-17 14:55:15;1729166117.545137;faceUp;-0.0175018310546875;-0.2662353515625;-0.96759033203125;
2024-10-17 14:55:15;1729166117.595499;faceUp;0.0216064453125;-0.2504730224609375;-0.9683380126953125;
2024-10-17 14:55:15;1729166117.6456099;faceUp;0.006011962890625;-0.2613677978515625;-0.938323974609375;
2024-10-17 14:55:15;1729166117.695771;faceUp;0.0128326416015625;-0.249969482421875;-0.9715728759765625;
2024-10-17 14:55:15;1729166117.746063;faceUp;0.0052642822265625;-0.256561279296875;-0.9707794189453125;
2024-10-17 14:55:15;1729166117.796332;faceUp;0.0030670166015625;-0.2576446533203125;-0.96002197265625;
2024-10-17 14:55:15;1729166117.84654;faceUp;-0.0035400390625;-0.2632598876953125;-0.95684814453125;
2024-10-17 14:55:15;1729166117.896538;faceUp;0.0050506591796875;-0.257720947265625;-0.9743804931640625;
2024-10-17 14:55:15;1729166117.947112;faceUp;0.0003662109375;-0.2534942626953125;-0.965179443359375;
2024-10-17 14:55:15;1729166117.997273;faceUp;0.0111541748046875;-0.2494659423828125;-0.969085693359375;
2024-10-17 14:55:15;1729166118.047461;faceUp;-0.00604248046875;-0.2623291015625;-0.961090087890625;
2024-10-17 14:55:15;1729166118.097774;faceUp;0.00311279296875;-0.257415771484375;-0.9632110595703125;
2024-10-17 14:55:15;1729166118.147968;faceUp;0.0018768310546875;-0.2543182373046875;-0.97479248046875;
2024-10-17 14:55:15;1729166118.1982288;faceUp;0.007659912109375;-0.2533111572265625;-0.97357177734375;
2024-10-17 14:55:15;1729166118.248495;faceUp;0.0025482177734375;-0.258453369140625;-0.950958251953125;
2024-10-17 14:55:15;1729166118.298709;faceUp;-0.0011138916015625;-0.258056640625;-0.9714202880859375;
2024-10-17 14:55:15;1729166118.3490849;faceUp;0.0055999755859375;-0.258331298828125;-0.9655914306640625;
2024-10-17 14:55:15;1729166118.3992019;faceUp;-0.0054931640625;-0.2671051025390625;-0.9676666259765625;
2024-10-17 14:55:15;1729166118.449566;faceUp;0.0052642822265625;-0.256072998046875;-0.9625701904296875;
2024-10-17 14:55:15;1729166118.499764;faceUp;0.01007080078125;-0.249420166015625;-0.9600067138671875;
2024-10-17 14:55:15;1729166118.549995;faceUp;0.0032501220703125;-0.2545928955078125;-0.9666748046875;
2024-10-17 14:55:15;1729166118.600218;faceUp;0.0067291259765625;-0.255767822265625;-0.9761505126953125;
2024-10-17 14:55:15;1729166118.650491;faceUp;-0.002716064453125;-0.25958251953125;-0.967437744140625;
2024-10-17 14:55:15;1729166118.70071;faceUp;-0.0023956298828125;-0.258636474609375;-0.959136962890625;
2024-10-17 14:55:15;1729166118.7509599;faceUp;0.001800537109375;-0.253692626953125;-0.9666748046875;
2024-10-17 14:55:15;1729166118.8011742;faceUp;0.010101318359375;-0.2520751953125;-0.9707183837890625;
2024-10-17 14:55:15;1729166118.851476;faceUp;-0.0010833740234375;-0.251617431640625;-0.97222900390625;
2024-10-17 14:55:15;1729166118.901638;faceUp;0.0080413818359375;-0.256378173828125;-0.9614715576171875;
2024-10-17 14:55:15;1729166118.9518871;faceUp;-0.007232666015625;-0.2591094970703125;-0.9679412841796875;
2024-10-17 14:55:15;1729166119.0021281;faceUp;0.001861572265625;-0.2547760009765625;-0.970367431640625;
2024-10-17 14:55:15;1729166119.052423;faceUp;-0.000640869140625;-0.2552642822265625;-0.971771240234375;
2024-10-17 14:55:15;1729166119.1026711;faceUp;0.0096282958984375;-0.255584716796875;-0.966949462890625;
2024-10-17 14:55:15;1729166119.1529012;faceUp;0.0027923583984375;-0.2542877197265625;-0.9581451416015625;
2024-10-17 14:55:15;1729166119.2031732;faceUp;-0.0003814697265625;-0.2560272216796875;-0.9649505615234375;
2024-10-17 14:55:15;1729166119.254118;faceUp;-0.0029449462890625;-0.26043701171875;-0.970550537109375;
2024-10-17 14:55:15;1729166119.304165;faceUp;-0.007537841796875;-0.2609710693359375;-0.96466064453125;
2024-10-17 14:55:15;1729166119.350254;faceUp;0.005767822265625;-0.2528076171875;-0.9580078125;
2024-10-17 14:55:15;1729166119.400535;faceUp;0.0059661865234375;-0.2566680908203125;-0.9693450927734375;
2024-10-17 14:55:15;1729166119.450663;faceUp;-0.0005950927734375;-0.25408935546875;-0.969207763671875;
2024-10-17 14:55:15;1729166119.5010118;faceUp;0.0049896240234375;-0.25274658203125;-0.97161865234375;
2024-10-17 14:55:15;1729166119.551161;faceUp;-0.0063323974609375;-0.256103515625;-0.9613800048828125;
2024-10-17 14:55:15;1729166119.601618;faceUp;0.0062713623046875;-0.255889892578125;-0.969207763671875;
2024-10-17 14:55:15;1729166119.65168;faceUp;0.000274658203125;-0.255828857421875;-0.9584808349609375;
2024-10-17 14:55:15;1729166119.701838;faceUp;0.0121307373046875;-0.251220703125;-0.96844482421875;
2024-10-17 14:55:15;1729166119.7522569;faceUp;-0.000274658203125;-0.2566680908203125;-0.964141845703125;
2024-10-17 14:55:15;1729166119.8025188;faceUp;0.0045928955078125;-0.25335693359375;-0.9677886962890625;
2024-10-17 14:55:15;1729166119.852752;faceUp;0.002716064453125;-0.2543487548828125;-0.9677581787109375;
2024-10-17 14:55:15;1729166119.9029841;faceUp;-0.000823974609375;-0.258544921875;-0.9665679931640625;
2024-10-17 14:55:15;1729166119.9539418;faceUp;-0.000396728515625;-0.2566986083984375;-0.95843505859375;
2024-10-17 14:55:15;1729166120.003858;faceUp;0.0195159912109375;-0.246826171875;-0.9637908935546875;
2024-10-17 14:55:15;1729166120.053926;faceUp;-0.009613037109375;-0.25396728515625;-0.96527099609375;
2024-10-17 14:55:15;1729166120.1038918;faceUp;-0.00213623046875;-0.2582855224609375;-0.97344970703125;
2024-10-17 14:55:15;1729166120.1541781;faceUp;-0.00579833984375;-0.2559661865234375;-0.9671478271484375;
2024-10-17 14:55:15;1729166120.2044492;faceUp;0.012359619140625;-0.2524566650390625;-0.9621429443359375;
2024-10-17 14:55:15;1729166120.254698;faceUp;-0.0070953369140625;-0.249755859375;-0.968780517578125;
2024-10-17 14:55:15;1729166120.304861;faceUp;0.012939453125;-0.2494049072265625;-0.973358154296875;
2024-10-17 14:55:15;1729166120.35503;faceUp;-0.003326416015625;-0.2570953369140625;-0.9632720947265625;
2024-10-17 14:55:15;1729166120.405339;faceUp;0.0013580322265625;-0.2548828125;-0.961944580078125;
2024-10-17 14:55:15;1729166120.455693;faceUp;-0.002410888671875;-0.25518798828125;-0.969146728515625;
2024-10-17 14:55:15;1729166120.5058231;faceUp;0.0069580078125;-0.250946044921875;-0.9690093994140625;
2024-10-17 14:55:15;1729166120.556128;faceUp;-0.0022125244140625;-0.2535400390625;-0.9653167724609375;
2024-10-17 14:55:15;1729166120.606286;faceUp;0.0066070556640625;-0.2515716552734375;-0.961212158203125;
2024-10-17 14:55:15;1729166120.656559;faceUp;-0.0032501220703125;-0.2557373046875;-0.9727783203125;
2024-10-17 14:55:15;1729166120.70682;faceUp;0.0023193359375;-0.25177001953125;-0.9747161865234375;
2024-10-17 14:55:15;1729166120.757132;faceUp;-0.0043182373046875;-0.25274658203125;-0.9670257568359375;
2024-10-17 14:55:15;1729166120.807324;faceUp;0.0036163330078125;-0.250946044921875;-0.96075439453125;
2024-10-17 14:55:15;1729166120.8575969;faceUp;-0.00079345703125;-0.2689056396484375;-0.941070556640625;
2024-10-17 14:55:15;1729166120.907793;faceUp;0.0066680908203125;-0.2451324462890625;-0.9906463623046875;
